tweet_id,raw,clean,created_at,in_response_to
1373370,"@Delta Thanks so much, I’ll call the number!","Thanks so much, I’ll call the number!",Sat Oct 28 00:35:00 +0000 2017,1372916
640113,@Delta Hi  I appreciate your response back to me.  Our plane just landed. Still on tarmac and my flight is in less than an hour.  I will keep u posted,Hi I appreciate your response back to me. Our plane just landed. Still on tarmac and my flight is in less than an hour. I will keep u posted,Wed Nov 22 19:11:07 +0000 2017,640112
2201795,@Delta is the bag on top acceptable as a personal item? i think it would fit under the seat. https://t.co/pCIVRUTt0t,is the bag on top acceptable as a personal item? i think it would fit under the seat.,Thu Nov 09 21:52:00 +0000 2017,
95953,@Delta why is it so difficult for planes to leave on time? will end up missing next flight. #delays,why is it so difficult for planes to leave on time? will end up missing next flight. #delays,Thu Nov 30 15:32:22 +0000 2017,
1059831,"@Delta is there an address I can send a compensation claim to in writing, or an email address? I lost out on vacation time.","is there an address I can send a compensation claim to in writing, or an email address? I lost out on vacation time.",Mon Oct 23 13:41:10 +0000 2017,1059828
917290,Hey @delta this folksy “boarding music” on today’s flight is killing me!  Can I be the music director??? Regardless service is great! 🤣🤓,Hey this folksy “boarding music” on today’s flight is killing me! Can I be the music director??? Regardless service is great! 🤣🤓,Fri Oct 13 20:33:33 +0000 2017,
2640179,"@Delta I’m traveling either my sister and her 5 kids and this has been the roughest flight we’ve ever taken. I made her take Delta because I said it was the best, now I look like a fool","I’m traveling either my sister and her 5 kids and this has been the roughest flight we’ve ever taken. I made her take Delta because I said it was the best, now I look like a fool",Fri Nov 17 21:26:34 +0000 2017,2640178
886408,Hey @delta...been sitting on this plane for a long time now waiting on a 👩‍✈️. Would love one sometime soon. Just sayin.,Hey ...been sitting on this plane for a long time now waiting on a 👩‍✈️. Would love one sometime soon. Just sayin.,Fri Oct 20 21:57:28 +0000 2017,
2413332,@Delta We just arrived in MSP with plenty of time - thanks so much!!!,We just arrived in MSP with plenty of time - thanks so much!!!,Tue Nov 14 19:52:32 +0000 2017,2413331
1966001,"@Delta making me wait in long #security line when my #plane is about to take off. Here for my husband's funeral , what jerks #nolaairport","making me wait in long #security line when my #plane is about to take off. Here for my husband's funeral , what jerks #nolaairport",Tue Oct 31 10:36:06 +0000 2017,
516784,@Delta who do I contact if I think my MQMs from a flight were not posted correctly?,who do I contact if I think my MQMs from a flight were not posted correctly?,Sat Dec 02 01:23:50 +0000 2017,
2332129,@Delta ur #SLC agents saved me today after I left my wallet on the plane. Art could hear the panic in my phone call &amp; HEFOUNDIT!  #ThankYou,ur #SLC agents saved me today after I left my wallet on the plane. Art could hear the panic in my phone call & HEFOUNDIT! #ThankYou,Fri Oct 20 01:17:02 +0000 2017,
871218,@Delta A) bag under seat. B) bag overhead. Don't tell us we are not complying when we are honestly confused. Delta 6102,A) bag under seat. B) bag overhead. Don't tell us we are not complying when we are honestly confused. Delta 6102,Mon Oct 09 19:15:10 +0000 2017,871219
1666711,I’m honestly ready to fight @Delta MY BOSS IS A DIAMOND MEDALLION MEMBER YALL OWE US LIKE MILES OR SOMETHING FOR THIS MESS UP,I’m honestly ready to fight MY BOSS IS A DIAMOND MEDALLION MEMBER YALL OWE US LIKE MILES OR SOMETHING FOR THIS MESS UP,Mon Nov 06 06:11:51 +0000 2017,1666713
2526595,@Delta can I book luggage online or do I just pay at check in (SJO-LAX)? Can't find any info on your website.,can I book luggage online or do I just pay at check in (SJO-LAX)? Can't find any info on your website.,Thu Nov 16 03:36:31 +0000 2017,
2579526,"@Delta purchased delta comfort seat, doesn't look like it went through. Help?","purchased delta comfort seat, doesn't look like it went through. Help?",Thu Nov 16 21:42:26 +0000 2017,
1277310,"Landed safely in @116147, thanks @Delta for the great flight. See you soon @126260.","Landed safely in , thanks for the great flight. See you soon .",Thu Oct 26 15:59:38 +0000 2017,
2231142,@308420 @Delta Wish I had been that smart. Cool music videos btw @308420,Wish I had been that smart. Cool music videos btw,Thu Oct 19 20:32:26 +0000 2017,2231141
737817,@296457 @Delta Lol I do that all the time,Lol I do that all the time,Fri Oct 06 20:06:07 +0000 2017,737818
1149025,"@Delta But u did, apologizing doesn’t change anything! A 1st class ticket, meetings to attend, instead it will be lost money for us! Do something!","But u did, apologizing doesn’t change anything! A 1st class ticket, meetings to attend, instead it will be lost money for us! Do something!",Tue Oct 24 15:20:57 +0000 2017,1149024
798904,@delta 2545 MSP 🛫 FSD blue skies over gray and SD farms/wind farms. https://t.co/xrFFarn7Kw https://t.co/us4UFuyZ5d,2545 MSP 🛫 FSD blue skies over gray and SD farms/wind farms.,Thu Oct 12 15:04:57 +0000 2017,
1477687,Hey @Delta my flight to Stockholm got cancelled I spent extra $$ on an economy comfort seat. Now I’ve been rebooked all the way in the back,Hey my flight to Stockholm got cancelled I spent extra $$ on an economy comfort seat. Now I’ve been rebooked all the way in the back,Mon Oct 16 21:06:42 +0000 2017,
1536404,So @Delta what am I supposed to do when I have called about an issue 3 times and it never gets resolved?,So what am I supposed to do when I have called about an issue 3 times and it never gets resolved?,Sat Nov 04 00:20:02 +0000 2017,
1063259,Weather in ATL causing up to 45min delay for the first leg of my @Delta  CVG-ATL-YUL flight. The adventure begins! #mcaTravels,Weather in ATL causing up to 45min delay for the first leg of my CVG-ATL-YUL flight. The adventure begins! #mcaTravels,Mon Oct 23 13:42:31 +0000 2017,
2899883,"@Delta    I canceled a flight for my wife and i last week within 24 hours , i haven't received the refund on my CC    here are the cancellation  codes           0060109786611 ,0060109786612     can you help me get the refund ?","I canceled a flight for my wife and i last week within 24 hours , i haven't received the refund on my CC here are the cancellation codes 0060109786611 ,0060109786612 can you help me get the refund ?",Tue Nov 28 17:48:29 +0000 2017,
870017,No one to blame but myself. Tried to save a few bucks on our son's bday trip so we are flying @Delta #mistake #stuckatgate #hot #miserable,No one to blame but myself. Tried to save a few bucks on our son's bday trip so we are flying #mistake #stuckatgate #hot #miserable,Fri Oct 20 16:17:08 +0000 2017,
2457434,"@Delta thx for flying my wife back to CO! We do it every 7-11 days to see each other. Back and forth, u make it happen","thx for flying my wife back to CO! We do it every 7-11 days to see each other. Back and forth, u make it happen",Wed Nov 15 04:54:37 +0000 2017,
424356,"Moved to a direct flight because one of my legs might be delayed. THANK YOU, @Delta ! Only downside, no time for breakfast first. ¯\_(ツ)_/ ¯","Moved to a direct flight because one of my legs might be delayed. THANK YOU, ! Only downside, no time for breakfast first. ¯\_(ツ)_/ ¯",Tue Oct 10 11:36:21 +0000 2017,
2815115,All I want to do is get home...at a decent hour...but guess @Delta has other plans by delaying our flight... #nosleepformetonight,All I want to do is get home...at a decent hour...but guess has other plans by delaying our flight... #nosleepformetonight,Mon Nov 27 02:24:27 +0000 2017,
1185108,@Delta I did. Twice now. Thanks.,I did. Twice now. Thanks.,Tue Oct 24 23:14:35 +0000 2017,1185107
298540,Here I go again today paying 4000 dollars to get my sons wheelchair fix for him to going back to school  @Delta broke it and I fix it l😡😡😡😡😡,Here I go again today paying 4000 dollars to get my sons wheelchair fix for him to going back to school broke it and I fix it l😡😡😡😡😡,Fri Oct 06 19:23:21 +0000 2017,
2551574,@Delta How about reinstating the flight I paid for so I can go home?,How about reinstating the flight I paid for so I can go home?,Sat Nov 25 23:13:06 +0000 2017,2551575
1044636,@366985 @Delta @116373 @366986 Welcome home!,Welcome home!,Sat Oct 14 23:07:22 +0000 2017,1044635
1433882,@Delta Same deal for Ghost in the Shell. I give up. I'm just gonna watch Twitch and YouTube.,Same deal for Ghost in the Shell. I give up. I'm just gonna watch Twitch and YouTube.,Thu Nov 02 13:13:05 +0000 2017,1433883
1478139,"This is not a sports bar, it’s a GD plane @delta","This is not a sports bar, it’s a GD plane",Thu Nov 02 23:14:02 +0000 2017,
1002845,@Delta fix this please?! Can’t access receipts on app. Is a huge inconvenience https://t.co/RId0dclZgM,fix this please?! Can’t access receipts on app. Is a huge inconvenience,Sat Oct 14 10:56:47 +0000 2017,
2080239,Okay @Delta I see you!! Can I get this upgrade to First Class on the longer leg too ... I mean or like swap it... I ain't tryin to complain. https://t.co/CcabTEYxf1,Okay I see you!! Can I get this upgrade to First Class on the longer leg too ... I mean or like swap it... I ain't tryin to complain.,Mon Oct 09 20:58:34 +0000 2017,
1505716,@Delta I want to ask Delta airline some questions if Delta Airline has treated me right with this policy.,I want to ask Delta airline some questions if Delta Airline has treated me right with this policy.,Tue Nov 07 07:56:07 +0000 2017,1505712
1008534,"Big ups to Amanda E, Sherri M and *Carla D at the @Delta @122122 desk. There customer service at 5am surpasses all others!! #TravelSkill","Big ups to Amanda E, Sherri M and *Carla D at the desk. There customer service at 5am surpasses all others!! #TravelSkill",Thu Oct 12 10:17:21 +0000 2017,
1166247,@Delta how many bags does medallion silver get flying to Mexico?,how many bags does medallion silver get flying to Mexico?,Sun Oct 15 12:45:55 +0000 2017,
2148963,@Delta needs to refund some of this flight if I have nowhere to store my stuff.,needs to refund some of this flight if I have nowhere to store my stuff.,Wed Nov 08 23:48:03 +0000 2017,
1959846,@delta what's the point of getting in  early if there isn't a gate avail for 30 minutes? DL3628,what's the point of getting in early if there isn't a gate avail for 30 minutes? DL3628,Mon Oct 30 21:30:59 +0000 2017,
534636,I can't believe I paid for this. Now being subjected to thumping club music. Is this a reality show @Delta? Is someone going to ask for a release for the footage of this abuse? Because this customer is not amused.,I can't believe I paid for this. Now being subjected to thumping club music. Is this a reality show ? Is someone going to ask for a release for the footage of this abuse? Because this customer is not amused.,Sat Dec 02 12:13:12 +0000 2017,
1756652,@Delta trying to seat 2 kids under 5 away from mom is absurd regardless of type of seat bought #deltacustomerservicefail,trying to seat 2 kids under 5 away from mom is absurd regardless of type of seat bought #deltacustomerservicefail,Tue Nov 07 19:22:15 +0000 2017,
1158715,@Delta It out. I call first to see if we could board together because she had SKY and mine was zone 3. No.,It out. I call first to see if we could board together because she had SKY and mine was zone 3. No.,Sun Nov 26 04:32:15 +0000 2017,1158708
1016872,@Delta 1-2 hrs hold time isnt very good customer service. Website won't even allow me to change seats or pay for an upgrade!,1-2 hrs hold time isnt very good customer service. Website won't even allow me to change seats or pay for an upgrade!,Mon Oct 23 01:02:10 +0000 2017,1016873
2676114,@753234 @Delta Would of been easier,Would of been easier,Tue Oct 31 13:33:26 +0000 2017,2676115
305915,@Delta How can I get some assistance without having to wait another hour?,How can I get some assistance without having to wait another hour?,Sat Oct 21 17:05:11 +0000 2017,305916
1655780,Disappointed that problems with freight loading are delaying my already delayed @Delta flight 🙄,Disappointed that problems with freight loading are delaying my already delayed flight 🙄,Mon Nov 06 01:27:17 +0000 2017,
1249492,@Delta Not so much. Let’s keep at this and get a confirmation of where the bag is. @824 https://t.co/cvALPLKTcE,Not so much. Let’s keep at this and get a confirmation of where the bag is.,Thu Oct 26 03:27:25 +0000 2017,1249491
2428987,Thanks @delta for sharing a seat for the next 14 hours.  #b747400 #dtwicn #travelforwork @… https://t.co/fIbhYusneu,Thanks for sharing a seat for the next 14 hours. #b747400 #dtwicn #travelforwork @…,Sun Nov 26 16:59:47 +0000 2017,
1954035,"@Delta Yes. Leave all mid seats MT, cut ticket $ in half, &amp; allow me to reach a destination w/o crushing my soul.  But you won't do that, will you?","Yes. Leave all mid seats MT, cut ticket $ in half, & allow me to reach a destination w/o crushing my soul. But you won't do that, will you?",Sun Oct 29 17:36:27 +0000 2017,1954036
999775,@Delta Basically trying to fly from RDU to JFK or LGA on November 19 but not sure what kind of pet carrier I need on these types of planes b4 bookn,Basically trying to fly from RDU to JFK or LGA on November 19 but not sure what kind of pet carrier I need on these types of planes b4 bookn,Thu Oct 12 02:41:34 +0000 2017,999778
2415152,My current state @delta in my traveling shoes #travelingmercies @ LAX - Los Angeles… https://t.co/NBJQK6gQYH,My current state in my traveling shoes #travelingmercies @ LAX - Los Angeles…,Tue Nov 14 17:29:10 +0000 2017,
2686204,@565359 @Delta So Wya now?,So Wya now?,Tue Oct 31 17:20:49 +0000 2017,2686205
2223584,Back at it... another LAX weekend on the road via @Delta 👊🏼,Back at it... another LAX weekend on the road via 👊🏼,Fri Nov 10 13:24:42 +0000 2017,
1582260,@Delta Can someone respond to my message,Can someone respond to my message,Mon Nov 06 00:06:17 +0000 2017,1582252
1224953,@Delta actually never going to fly with you again... stuck in Detroit for extra 3+ hours and no agents at the support desks in your terminal,actually never going to fly with you again... stuck in Detroit for extra 3+ hours and no agents at the support desks in your terminal,Sun Oct 15 23:25:00 +0000 2017,
712089,@Delta why when I try to enter the contest for the trip to Manchester I'm told that my skymiles number is invalid?????,why when I try to enter the contest for the trip to Manchester I'm told that my skymiles number is invalid?????,Tue Oct 10 21:15:16 +0000 2017,
939856,@Delta Thank you to Breanna for assisting me with my reservation changes! My family thanks you! ✈️ @Delta she is an excellent rep for your company!,Thank you to Breanna for assisting me with my reservation changes! My family thanks you! ✈️ she is an excellent rep for your company!,Sat Oct 14 19:05:02 +0000 2017,939855
1126785,@Delta @824 now it’s ridiculous the plane hasn’t arrived yet. says takeoff at 10:15.,now it’s ridiculous the plane hasn’t arrived yet. says takeoff at 10:15.,Sun Oct 15 14:05:48 +0000 2017,
2433241,WiFi on @Delta flights is so painfully slow! Even connecting to the subscription portal itself to choose a better plan takes forever.,WiFi on flights is so painfully slow! Even connecting to the subscription portal itself to choose a better plan takes forever.,Tue Nov 14 21:22:15 +0000 2017,
1063982,"@Delta Thank you. The staff I spoke with was wonderful. Its the urgency 2 back away from gate, 2 meet bloated KPIs, caused heartbreak. #FamilyFirst","Thank you. The staff I spoke with was wonderful. Its the urgency 2 back away from gate, 2 meet bloated KPIs, caused heartbreak. #FamilyFirst",Sun Oct 15 13:09:12 +0000 2017,1063981
2646508,@Delta husband and I are trying to leave EWR for honeymoon in Brazil. Will miss connection in DTW. Can you help?,husband and I are trying to leave EWR for honeymoon in Brazil. Will miss connection in DTW. Can you help?,Fri Nov 17 22:07:49 +0000 2017,
2337009,@Delta Waiting on gate 19 to clear so we can disembark at @127663 ... we are moving now! So you worked your magic anyway 😜,Waiting on gate 19 to clear so we can disembark at ... we are moving now! So you worked your magic anyway 😜,Fri Oct 20 04:25:36 +0000 2017,2337010
1380003,"@Delta had 77 miles til gold, took a 710 MQM trip and now have 55 til gold. Please check your math!","had 77 miles til gold, took a 710 MQM trip and now have 55 til gold. Please check your math!",Sat Oct 28 03:59:50 +0000 2017,
310838,@Delta tks!!!! 3 hours in the plane!!! I lost my connection to brazil. What im gone do know????,tks!!!! 3 hours in the plane!!! I lost my connection to brazil. What im gone do know????,Fri Oct 06 22:35:20 +0000 2017,
2785057,@Delta I will say thank you for at least responding because when I complained previously about the fact I paid for delta comfort and had metal from the seat in front of me under my kneecaps bc no leg room...no one replied. So thanks for that.,I will say thank you for at least responding because when I complained previously about the fact I paid for delta comfort and had metal from the seat in front of me under my kneecaps bc no leg room...no one replied. So thanks for that.,Mon Nov 27 01:02:56 +0000 2017,2785056
2313426,@Delta I sent it. Shall I send it this way now?,I sent it. Shall I send it this way now?,Wed Nov 29 14:51:37 +0000 2017,2313425
1284070,@Delta standing in security line for over an hour at @122122 ... about to miss DL0400 😡,standing in security line for over an hour at ... about to miss DL0400 😡,Thu Oct 26 18:03:24 +0000 2017,
152387,"@AmericanAir Hey @Delta do you have any interest in my fiancee and I? She's exec platinum, I'm platinum pro, and we both travel a ton for work (around $40k spend this year).","Hey do you have any interest in my fiancee and I? She's exec platinum, I'm platinum pro, and we both travel a ton for work (around $40k spend this year).",Sun Nov 26 02:10:11 +0000 2017,152386
2581020,"@Delta Yes, how about getting your flights to run on time and have terminals that can accommodate everyone??","Yes, how about getting your flights to run on time and have terminals that can accommodate everyone??",Thu Nov 16 22:44:31 +0000 2017,2581017
875318,@185920 @Delta @Delta Give the kid a free flight.,Give the kid a free flight.,Mon Oct 09 22:19:40 +0000 2017,875317
1631471,@Delta Never saw a plane crew hightail it outta here so fast.,Never saw a plane crew hightail it outta here so fast.,Sun Nov 05 19:44:05 +0000 2017,1631472
1211283,@Delta No its not.  The bins have been cut due to size and desire to force bag revenues,No its not. The bins have been cut due to size and desire to force bag revenues,Wed Oct 25 12:12:56 +0000 2017,1211282
2635797,"And with that, I will no longer be booking my trips through @121911, nor will I be flying @Delta.","And with that, I will no longer be booking my trips through , nor will I be flying .",Fri Nov 17 18:59:31 +0000 2017,
527855,@Delta Are there business class seats available?,Are there business class seats available?,Sat Dec 02 08:37:26 +0000 2017,527854
411174,"@Delta Looks like I am on the same flight tomorrow. Is there any earlier flight, inc. Newark or White Plains?","Looks like I am on the same flight tomorrow. Is there any earlier flight, inc. Newark or White Plains?",Mon Oct 09 23:24:49 +0000 2017,411175
2805362,@Delta Called them. They couldn’t find any flights within the state of Ohio that were available for the companion ticket.   That’s why I was wondering if it’s a ticket value issue.,Called them. They couldn’t find any flights within the state of Ohio that were available for the companion ticket. That’s why I was wondering if it’s a ticket value issue.,Wed Nov 22 02:30:52 +0000 2017,2805364
1120753,@DELTA It's inexcusable that bird strike on a flight landing @ DAL @ 10:12 pm Sat. isn't discovered until 6 am Sun. causing long delay!,It's inexcusable that bird strike on a flight landing @ DAL @ 10:12 pm Sat. isn't discovered until 6 am Sun. causing long delay!,Sun Oct 15 12:47:00 +0000 2017,
1638948,"Office for the afternoon, @Delta SkyClub in Atlanta. https://t.co/TZoZwPRqJu","Office for the afternoon, SkyClub in Atlanta.",Sun Nov 05 18:06:04 +0000 2017,
2943869,@Delta his flt from ECP was delayed 30+ min. Needs to get from TermT to TermF in under 30min. best option?,his flt from ECP was delayed 30+ min. Needs to get from TermT to TermF in under 30min. best option?,Wed Nov 29 14:45:00 +0000 2017,2943868
1796917,@Delta I know! I have NEVER had a bad experience! This was the first. Wanted to let you know so you could help correct the behavior.,I know! I have NEVER had a bad experience! This was the first. Wanted to let you know so you could help correct the behavior.,Fri Oct 13 20:06:41 +0000 2017,1796918
1585530,@Delta    Sure is.  😯,Sure is. 😯,Sat Nov 04 21:51:26 +0000 2017,1585529
2033980,Haven’t flown @Delta in quite a while so just discovered the bag-tracking feature. Very cool! Well done!,Haven’t flown in quite a while so just discovered the bag-tracking feature. Very cool! Well done!,Wed Oct 18 21:47:39 +0000 2017,
1243879,@Delta You can help by refunding the $800 I paid for this nonsense. Hotel was disgusting 1/2 star LaQuinta Inn I'd never stay in by choice.,You can help by refunding the $800 I paid for this nonsense. Hotel was disgusting 1/2 star LaQuinta Inn I'd never stay in by choice.,Thu Oct 26 09:56:52 +0000 2017,1243877
1460069,"@Delta Please help settle a bet...what is your policy for upgrades when it comes to tie breakers? (Same fare, same class)","Please help settle a bet...what is your policy for upgrades when it comes to tie breakers? (Same fare, same class)",Thu Nov 02 20:59:05 +0000 2017,
1849791,@Delta is there a policy for how intoxicated people can be to board your planes?  Horrible experience on Friday just as I hit status,is there a policy for how intoxicated people can be to board your planes? Horrible experience on Friday just as I hit status,Wed Oct 18 20:24:14 +0000 2017,
373410,@Delta have really upgraded their leg room offerings. Nicely done! https://t.co/kK9HIL4YkB,have really upgraded their leg room offerings. Nicely done!,Sun Oct 08 23:15:13 +0000 2017,
1798730,"@Delta @345073 Delta, do you have any idea how badly you’re screwing up right now?","Delta, do you have any idea how badly you’re screwing up right now?",Sat Oct 14 02:28:42 +0000 2017,958293
1049884,"@Delta Busiest travel week of the year, you should have every position filled and open. I made my flight.","Busiest travel week of the year, you should have every position filled and open. I made my flight.",Sun Nov 26 20:25:07 +0000 2017,1049883
736536,"@Delta como puedo obtener la factura del recibo por el cobro de equipaje, en el aeropuerto de CDMX?","como puedo obtener la factura del recibo por el cobro de equipaje, en el aeropuerto de CDMX?",Tue Oct 10 14:19:03 +0000 2017,
538104,"@Delta On Dec 1, flight 992 MSP to BIS, my father found one AirPod and would like to return it to its owner. He believes the passenger was sitting in or near 15 or 16 B. Thanks!","On Dec 1, flight 992 MSP to BIS, my father found one AirPod and would like to return it to its owner. He believes the passenger was sitting in or near 15 or 16 B. Thanks!",Sat Dec 02 14:13:05 +0000 2017,
778419,@Delta Customer rep Jodie made flight change due to fam medical emergency simple. Thank you.,Customer rep Jodie made flight change due to fam medical emergency simple. Thank you.,Sat Oct 07 17:43:18 +0000 2017,
1302497,@Delta I need help... I can't reply to your email and your form on line won't accept my Flight no! STILL waiting for refund! Since July!😡,I need help... I can't reply to your email and your form on line won't accept my Flight no! STILL waiting for refund! Since July!😡,Mon Oct 16 09:14:01 +0000 2017,
774279,@delta sucks!!! Over book flights then has AC freezing on the plane and no blankets. Stuart's are rude. Worst flight ever!!! Never again,sucks!!! Over book flights then has AC freezing on the plane and no blankets. Stuart's are rude. Worst flight ever!!! Never again,Thu Oct 12 00:51:48 +0000 2017,
1732191,@Delta so now you don’t serve peanuts because someone on board has a peanut allergy??? Ridiculous,so now you don’t serve peanuts because someone on board has a peanut allergy??? Ridiculous,Sat Nov 04 14:51:04 +0000 2017,
1103841,Hey @Delta - was forced to gate check this baby and now the guitar is cracked... ideas? 😲😓 https://t.co/zOIvOWlrJf,Hey - was forced to gate check this baby and now the guitar is cracked... ideas? 😲😓,Mon Oct 23 23:51:12 +0000 2017,
1933497,"@Delta what's the cost to add an extra piece of checked baggage to a flight from Tampa to Manchester, UK? Emailed, but still waiting to hear","what's the cost to add an extra piece of checked baggage to a flight from Tampa to Manchester, UK? Emailed, but still waiting to hear",Sat Oct 28 22:39:18 +0000 2017,
2905963,"@Delta I've been receiving ""System Unavailable"" messages all day when trying to change my flight via web. An hour long callback time when I need to change my flight to this evening is rage-inspiring","I've been receiving ""System Unavailable"" messages all day when trying to change my flight via web. An hour long callback time when I need to change my flight to this evening is rage-inspiring",Tue Nov 28 19:47:45 +0000 2017,
949407,@Delta we’re almost 3 hours delayed. Would love some accurate updates or at least positive attitudes at the gate.,we’re almost 3 hours delayed. Would love some accurate updates or at least positive attitudes at the gate.,Fri Nov 10 00:25:42 +0000 2017,
2678584,"@Delta Awww shucks 😳 

Thanks for having my back @Delta !",Awww shucks 😳 Thanks for having my back !,Sun Nov 19 13:11:53 +0000 2017,2678585
2220929,Thank you @delta 🙋🏽you know it! https://t.co/Le6jNZhJ2C,Thank you 🙋🏽you know it!,Thu Oct 19 15:30:56 +0000 2017,
945777,@Delta Hi! Is the Miles+Cash purchase option available to US customers only?,Hi! Is the Miles+Cash purchase option available to US customers only?,Sat Oct 21 16:18:10 +0000 2017,
1477683,@Delta @463112 Frankie how can we help???,Frankie how can we help???,Tue Oct 17 02:49:40 +0000 2017,1477682
2073233,@Delta is fantastic. Got a voucher for agreeing to get bumped and then used it for my son’s service trip to Peru.,is fantastic. Got a voucher for agreeing to get bumped and then used it for my son’s service trip to Peru.,Thu Oct 19 01:17:55 +0000 2017,
2638696,@Delta No attached link...,No attached link...,Fri Nov 17 21:08:12 +0000 2017,2638697
1891980,@Delta I am trying to use the Delta app and there is nowhere for me to select forgot password or user name.,I am trying to use the Delta app and there is nowhere for me to select forgot password or user name.,Wed Oct 18 11:53:00 +0000 2017,
1071474,@Delta 2 year old daughter was prescribed a liquid medication that requires it to be refrigerated. Am I allowed to take an icepack? Specify,2 year old daughter was prescribed a liquid medication that requires it to be refrigerated. Am I allowed to take an icepack? Specify,Mon Oct 23 16:03:45 +0000 2017,
2072833,@Delta @213622 I believe this is meant for Max?,I believe this is meant for Max?,Tue Oct 10 01:11:47 +0000 2017,413192
1282475,@Delta So your website says we earn MQDs on spending on delta and most partner flights. So I'm still not clear,So your website says we earn MQDs on spending on delta and most partner flights. So I'm still not clear,Thu Oct 26 17:51:22 +0000 2017,1282474
2075537,@Delta amazing landing at Seatac today originating SAN.  Crazy rough approach but perfectly smooth touchdown.  Nicely done!,amazing landing at Seatac today originating SAN. Crazy rough approach but perfectly smooth touchdown. Nicely done!,Thu Oct 19 01:52:09 +0000 2017,
1769542,Dear @delta. Lathesau the bartender at B Concourse ATL Sky Club. She is a gift to your frequent flyers. Remembers our names and stories. https://t.co/weQtB4g6ED,Dear . Lathesau the bartender at B Concourse ATL Sky Club. She is a gift to your frequent flyers. Remembers our names and stories.,Tue Nov 07 22:58:12 +0000 2017,
1058205,The pilot of this @Delta flight to LAS from JFK is loading bags!That’s called being a doer to get this flight out on time!Well done @Delta.,The pilot of this flight to LAS from JFK is loading bags!That’s called being a doer to get this flight out on time!Well done .,Mon Oct 23 12:17:54 +0000 2017,
1874368,@Delta the plane my bag was supposedly on is now in Amsterdam.  I have yet to be contacted by anyone regarding this issue.,the plane my bag was supposedly on is now in Amsterdam. I have yet to be contacted by anyone regarding this issue.,Fri Oct 20 09:28:05 +0000 2017,
456893,"@Delta are you guys increasing business class awards to Europe, again??? Hard to know without an award chart, but only 85k one ways are showing.","are you guys increasing business class awards to Europe, again??? Hard to know without an award chart, but only 85k one ways are showing.",Thu Nov 30 23:56:02 +0000 2017,
398897,@Delta upgrade there and baby next to me way back - all things equal out,upgrade there and baby next to me way back - all things equal out,Mon Oct 09 17:44:00 +0000 2017,
2956392,"After hitting the Club with the fam, we’re @Delta to Dallas for @4107 Champ GM Saturday on @594120! #livingthedream #EddieSizzahandz https://t.co/xidQdChaMj","After hitting the Club with the fam, we’re to Dallas for Champ GM Saturday on ! #livingthedream #EddieSizzahandz",Wed Nov 29 18:47:20 +0000 2017,
1430723,@452246 @Delta that does not seem safe,that does not seem safe,Thu Nov 02 08:36:41 +0000 2017,1430719
