tweet_id,raw,clean,created_at,in_response_to
2429885,A @Delta upgrade on my birthday and this girl is first class flyin’ back to Atlanta ✈️🙌🏻,A upgrade on my birthday and this girl is first class flyin’ back to Atlanta ✈️🙌🏻,Tue Nov 14 20:16:35 +0000 2017,
2429888,@Delta Just had my 4th itinerary change made by Delta for a trip that has been planned for months. Furious indeed!!!,Just had my 4th itinerary change made by Delta for a trip that has been planned for months. Furious indeed!!!,Tue Nov 14 19:45:37 +0000 2017,2429889
2430079,"@AskAmex which Amex cards come which contactless payment cards. I got HH, Delta, and everyday card.","which Amex cards come which contactless payment cards. I got HH, Delta, and everyday card.",Tue Nov 14 20:33:07 +0000 2017,
2430085,@AskAmex I recently got the Platinum Delta Amex. My friend has the regular Platinum Amex. His is metal. I’d like my Delta Platinum Amex to be metal. Can I request that?,I recently got the Platinum Delta Amex. My friend has the regular Platinum Amex. His is metal. I’d like my Delta Platinum Amex to be metal. Can I request that?,Tue Nov 14 20:01:27 +0000 2017,
2430721,@697767 @SouthwestAir no i always end up getting upgraded on @Delta or @AlaskaAir. #qualityairlines,no i always end up getting upgraded on or . #qualityairlines,Tue Nov 14 20:30:42 +0000 2017,2430722
2431833,Thanks for the free upgrade @Delta you make going to Iowa a lot more fun!,Thanks for the free upgrade you make going to Iowa a lot more fun!,Tue Nov 14 21:07:27 +0000 2017,
2431835,@Delta Ok thank you!,Ok thank you!,Tue Nov 14 21:07:49 +0000 2017,2431836
2429877,@Delta Does it need to be the purchaser or passenger the ticket was under? Also is there a number for a direct line or any hours we can’t call?,Does it need to be the purchaser or passenger the ticket was under? Also is there a number for a direct line or any hours we can’t call?,Tue Nov 14 20:49:56 +0000 2017,2429875
2431838,@Delta what do you mean we're on standby?! How? https://t.co/3gc78b7K3y,what do you mean we're on standby?! How?,Tue Nov 14 21:05:52 +0000 2017,
2431841,"@Delta There's a typo with the time for the 747 farewell tour flight. It should be a departure at 6AM, not 6PM. Do I get a free seat now? #queenoftheskies https://t.co/2bspfwZlkq","There's a typo with the time for the 747 farewell tour flight. It should be a departure at 6AM, not 6PM. Do I get a free seat now? #queenoftheskies",Tue Nov 14 20:54:51 +0000 2017,
2431845,"@Delta Thank you for your help, much appreciated #customerservice","Thank you for your help, much appreciated #customerservice",Tue Nov 14 21:05:36 +0000 2017,2431846
2431847,"@Delta Thank you, I just sent the info via the link","Thank you, I just sent the info via the link",Tue Nov 14 21:01:06 +0000 2017,2431848
2431849,Hey @Delta should it really take 15 minutes to get someone on the phone? Seems like terrible #customerservice to me. #TravelTuesday #Delta,Hey should it really take 15 minutes to get someone on the phone? Seems like terrible #customerservice to me. #TravelTuesday #Delta,Tue Nov 14 20:58:56 +0000 2017,
2431851,The @116462 is not functioning on this @Delta DCA to SLC flight. 1) This just prevented work from being done and 2) Just saved y’all a bunch of inflight tweets from me.,The is not functioning on this DCA to SLC flight. 1) This just prevented work from being done and 2) Just saved y’all a bunch of inflight tweets from me.,Tue Nov 14 21:01:49 +0000 2017,
2431856,@Delta traffic terribly delayed. Gonna miss my flight; please advise.,traffic terribly delayed. Gonna miss my flight; please advise.,Tue Nov 14 21:03:31 +0000 2017,
2431858,@Delta H2TYUE    Thanks for looking into it!,H2TYUE Thanks for looking into it!,Tue Nov 14 21:07:00 +0000 2017,2431857
2431859,"@Delta how am I platinum, yet so far down on the upgrade list every flight from BWI to SEA?  I don’t see that many diamonds out there. Just bc I hadn’t flown in a while.  #airlinesdontcare","how am I platinum, yet so far down on the upgrade list every flight from BWI to SEA? I don’t see that many diamonds out there. Just bc I hadn’t flown in a while. #airlinesdontcare",Tue Nov 14 21:00:27 +0000 2017,
2431862,@Delta My Delta app has me signed in has my passport # &amp; TSA # but won’t let me check in. I️ click check in &amp; it jumps@to my husbands info. Doesn’t show mine,My Delta app has me signed in has my passport # & TSA # but won’t let me check in. I️ click check in & it jumps my husbands info. Doesn’t show mine,Tue Nov 14 21:00:37 +0000 2017,2431863
2431864,@Delta Delta app letting my husband check in for tomorrow’s return but won’t let me. Can you help?,Delta app letting my husband check in for tomorrow’s return but won’t let me. Can you help?,Tue Nov 14 20:53:06 +0000 2017,
2431866,@Delta What does this upgrade list mean? https://t.co/UHSfguTEwp,What does this upgrade list mean?,Tue Nov 14 21:02:18 +0000 2017,2431865
2431867,@Delta And this one for the first leg of the flight? https://t.co/jXeXRfqggF,And this one for the first leg of the flight?,Tue Nov 14 21:02:50 +0000 2017,2431865
2431872,"@Delta This explanation sounds very convoluted. 1st there was no seats available, now there are seats, but there are no more lower 1st class fares available? What's does that mean and how do I upgrade seats. That's the whole reason I tweeted you. Cmon Delta aka *HML","This explanation sounds very convoluted. 1st there was no seats available, now there are seats, but there are no more lower 1st class fares available? What's does that mean and how do I upgrade seats. That's the whole reason I tweeted you. Cmon Delta aka",Tue Nov 14 21:34:11 +0000 2017,2431870
2431875,@Delta What do mean I must pay the difference but then say I have no value left in my ticket? Why not just tell me how much it is to upgrade like I've been asking from the beginning? What does it mean I have no value in a tix I purchased?,What do mean I must pay the difference but then say I have no value left in my ticket? Why not just tell me how much it is to upgrade like I've been asking from the beginning? What does it mean I have no value in a tix I purchased?,Tue Nov 14 21:48:28 +0000 2017,2431874
2431878,@Delta ive heard about airlines blocking out seats for the purpose of overbooking and juggling to squeeze profits. I didnt know you guys were still doing that or doing it period,ive heard about airlines blocking out seats for the purpose of overbooking and juggling to squeeze profits. I didnt know you guys were still doing that or doing it period,Tue Nov 14 21:22:09 +0000 2017,2431871
2431868,@Delta I was wanting to look into possibly upgrading my seat (GINX36) but the seating chart says 1st class and delta comfort are all gone. That's impossible.,I was wanting to look into possibly upgrading my seat (GINX36) but the seating chart says 1st class and delta comfort are all gone. That's impossible.,Tue Nov 14 20:33:12 +0000 2017,
2431881,"@Delta Yes, don't make your customers wait 14 minutes to talk to someone. Need to add frequent flyer &amp; secure traveler info to my reservation","Yes, don't make your customers wait 14 minutes to talk to someone. Need to add frequent flyer & secure traveler info to my reservation",Tue Nov 14 20:56:43 +0000 2017,2431882
2431883,"14 minutes on hold with @Delta, now I remember why I never fly with them non#luxurytravel","14 minutes on hold with , now I remember why I never fly with them non#luxurytravel",Tue Nov 14 20:55:01 +0000 2017,
2431885,@Delta No problem! 👍🏻 thanks for the great views!,No problem! 👍🏻 thanks for the great views!,Tue Nov 14 20:57:25 +0000 2017,2431884
2431886,Sunrise Flight on @Delta AUS ➡️ SEA this morning👌🏻. #sunrise #airplane #windowseat #delta #iphonepic https://t.co/3ovqdIFWj1,Sunrise Flight on AUS ➡️ SEA this morning👌🏻. #sunrise #airplane #windowseat #delta #iphonepic,Tue Nov 14 20:56:00 +0000 2017,
2431889,"@Delta Yes, please. Thank you *very* much.","Yes, please. Thank you *very* much.",Tue Nov 14 20:51:08 +0000 2017,2431890
2429801,"@Delta I reread this and it is not clear and could be taken for worse than it is — we are all on the same flight, one row apart. But they assigned the long seat to my 5 year old instead of me.","I reread this and it is not clear and could be taken for worse than it is — we are all on the same flight, one row apart. But they assigned the long seat to my 5 year old instead of me.",Tue Nov 14 20:45:33 +0000 2017,2429800
2431892,"@Delta All good, she mis-spoke and announced a correction, it happens. Their plane has now arrived.","All good, she mis-spoke and announced a correction, it happens. Their plane has now arrived.",Tue Nov 14 21:05:26 +0000 2017,2431891
2431893,"Silly @delta gate agent, announcing the flight will be departing in about 15 minutes. Yeah, right. There’s not even a plane at the gate, keep dreaming. Glad it’s not my flight.","Silly gate agent, announcing the flight will be departing in about 15 minutes. Yeah, right. There’s not even a plane at the gate, keep dreaming. Glad it’s not my flight.",Tue Nov 14 20:49:46 +0000 2017,
2431896,@Delta #greatflight #silvermedillion #thisgirlflies #withthatbeingsaid #flight https://t.co/xxFQrHA3OC,#greatflight #silvermedillion #thisgirlflies #withthatbeingsaid #flight,Tue Nov 14 20:44:08 +0000 2017,
2431898,"@136176 @Delta lost Black LG Nexus 5 w/ cracked screen at SeaTac S gate, either along window seats facing NE between gate S6/7, or in seats across from men's restroom near S4.","lost Black LG Nexus 5 w/ cracked screen at SeaTac S gate, either along window seats facing NE between gate S6/7, or in seats across from men's restroom near S4.",Tue Nov 14 20:45:21 +0000 2017,
2432393,@698112 @159701 @346071 @Delta I have and I'm very sad as I cannot be there! Luckily @British_Airways will operate @121909 747-400 until 2024 :),I have and I'm very sad as I cannot be there! Luckily will operate 747-400 until 2024 :),Tue Nov 14 21:10:16 +0000 2017,2432394
2432394,@159701 @346071 @Delta you see this @153716?,you see this ?,Tue Nov 14 20:25:04 +0000 2017,2432395
2432395,"Just in: Details on the final @Delta 747 flights. There will be an employee farewell tour from DTW to SEA on Dec 18, SEA to ATL Dec 19, ATL-MSP Dec 20.

#DL747Farewell #AvGeek https://t.co/dxLCrHsI1J","Just in: Details on the final 747 flights. There will be an employee farewell tour from DTW to SEA on Dec 18, SEA to ATL Dec 19, ATL-MSP Dec 20. #DL747Farewell #AvGeek",Tue Nov 14 20:23:08 +0000 2017,
2433218,"@Delta And while you're at it, tell them to stop forcing you nice people from having to be the messengers of their crappy decisions. Cheers!","And while you're at it, tell them to stop forcing you nice people from having to be the messengers of their crappy decisions. Cheers!",Tue Nov 14 21:42:21 +0000 2017,2433217
2433219,"@Delta Truly sorry, but not enough to simply offer the benefits you've promised...  This is why people (and increasingly I) fly the ME3, SQ, CX. Come on, do better.","Truly sorry, but not enough to simply offer the benefits you've promised... This is why people (and increasingly I) fly the ME3, SQ, CX. Come on, do better.",Tue Nov 14 21:36:23 +0000 2017,2433221
2433222,"Hour 1/20 flying as Delta Platinum Elite: ""Sorry sir. Delta only pays for Biz pax in lounge at SIN."" Gee. Thanks for the loyalty, eh @Delta? 🙄","Hour 1/20 flying as Delta Platinum Elite: ""Sorry sir. Delta only pays for Biz pax in lounge at SIN."" Gee. Thanks for the loyalty, eh ? 🙄",Tue Nov 14 21:14:31 +0000 2017,
2433224,@Delta We’ve been told it is unavailable on this flight.,We’ve been told it is unavailable on this flight.,Tue Nov 14 21:33:53 +0000 2017,2433225
2433226,@698286 @116462 @Delta Not in the air yet.,Not in the air yet.,Tue Nov 14 21:18:52 +0000 2017,2431852
2431852,@199068 @116462 @Delta Looks like it's working now...,Looks like it's working now...,Tue Nov 14 21:16:35 +0000 2017,2431851
2433229,"@Delta I booked travel using points, do I still get MQS counted toward gold status?","I booked travel using points, do I still get MQS counted toward gold status?",Tue Nov 14 21:28:00 +0000 2017,
2433231,@126260 @Delta I see what you did there😉,I see what you did there😉,Tue Nov 14 21:27:00 +0000 2017,2433232
2433232,"Something borrowed, (from) something Blue.

This @Delta A321 is ready for a stroll down the aisle. #avgeek https://t.co/EoTEuxRM4B","Something borrowed, (from) something Blue. This A321 is ready for a stroll down the aisle. #avgeek",Tue Nov 14 16:01:01 +0000 2017,
2433238,"Very disappointed with @Delta &amp; @116147 for their disorganized crowd control, changing our gate at the last minute &amp; shortening our time to get any food or snacks before a 5-hr flight!","Very disappointed with & for their disorganized crowd control, changing our gate at the last minute & shortening our time to get any food or snacks before a 5-hr flight!",Tue Nov 14 21:26:49 +0000 2017,
2433240,@Delta DL0392. And this one isn’t the worst. The one I was on last week (DL2348) was worse since I couldn’t connect at all during the whole flight. I use onboard internet for work.,DL0392. And this one isn’t the worst. The one I was on last week (DL2348) was worse since I couldn’t connect at all during the whole flight. I use onboard internet for work.,Tue Nov 14 21:32:58 +0000 2017,2433239
2433241,WiFi on @Delta flights is so painfully slow! Even connecting to the subscription portal itself to choose a better plan takes forever.,WiFi on flights is so painfully slow! Even connecting to the subscription portal itself to choose a better plan takes forever.,Tue Nov 14 21:22:15 +0000 2017,
2433244,Loved everything about flying with @Delta until I️ got to baggage claim and noticed my hard shell suitcase is now dented in and cracked to the point to where it almost collapses in on itself when I️ roll it 😡😡😡,Loved everything about flying with until I️ got to baggage claim and noticed my hard shell suitcase is now dented in and cracked to the point to where it almost collapses in on itself when I️ roll it 😡😡😡,Tue Nov 14 21:22:48 +0000 2017,
2433247,@Delta @824 Thanks so much for your help as always!,Thanks so much for your help as always!,Tue Nov 14 23:02:00 +0000 2017,2433246
2433251,@Delta Delta there are  not employee wheelchair assist here to board the where chair passengers https://t.co/Ldb9IbvSxj,Delta there are not employee wheelchair assist here to board the where chair passengers,Tue Nov 14 21:10:44 +0000 2017,
2433773,@Delta Who would've guessed. Another flight delay. Another sprint through Amsterdam airport. You didn't loose my bag this time (congrats) but luggage tag (thick leather with a bucket) is gone/stolen. @120565 sucks!,Who would've guessed. Another flight delay. Another sprint through Amsterdam airport. You didn't loose my bag this time (congrats) but luggage tag (thick leather with a bucket) is gone/stolen. sucks!,Tue Nov 14 21:40:50 +0000 2017,2433772
2433775,"@698407 @Delta @120565 KLM Traveler Tip! If you are unlucky enough to have to Fly Blue, NEVER CHECK-IN YOUR BAGGAGE, if you are traveling through Amsterdam airport Schiphol. @698409 @122136","KLM Traveler Tip! If you are unlucky enough to have to Fly Blue, NEVER CHECK-IN YOUR BAGGAGE, if you are traveling through Amsterdam airport Schiphol.",Sat Nov 25 08:20:52 +0000 2017,2433773
2433774,@Delta Now I'm trying to find out the status of my bag. The form they gave me at the desk says hours 08h00-22h30 daily. I called and they close at 10pm. Correct me if I'm wrong but 10pm would be 22h00 right? I'm guessing promise of bag tonight is over/done too?!?,Now I'm trying to find out the status of my bag. The form they gave me at the desk says hours 08h00-22h30 daily. I called and they close at 10pm. Correct me if I'm wrong but 10pm would be 22h00 right? I'm guessing promise of bag tonight is over/done too?!?,Sun Nov 12 21:20:22 +0000 2017,2433777
2433778,@Delta Your website directed me to this Twitter handle...you tell me.  could start by ensuring I get my bags soon/tonight as promised... Offer bonus miles/points?,Your website directed me to this Twitter handle...you tell me. could start by ensuring I get my bags soon/tonight as promised... Offer bonus miles/points?,Sun Nov 12 18:59:11 +0000 2017,2433779
2433780,@Delta worst flying experience ever on this trip. Starting in Detroit/Paris last week and today in Milan/Amsterdam. I don't think 140 ... Err 280 characters is enough space though...,worst flying experience ever on this trip. Starting in Detroit/Paris last week and today in Milan/Amsterdam. I don't think 140 ... Err 280 characters is enough space though...,Sun Nov 12 18:50:13 +0000 2017,
2433800,Thanks @delta for bumping me from first class to coach with no refund credit... at least I'm getting home #customerservice,Thanks for bumping me from first class to coach with no refund credit... at least I'm getting home #customerservice,Sun Oct 29 13:15:13 +0000 2017,
2433802,Time to fly! On board @delta from @122122 to @153480. #paxex #avgeek https://t.co/5eNe702Te6 https://t.co/iQLqgmxTkV,Time to fly! On board from to . #paxex #avgeek,Sun Oct 29 13:14:01 +0000 2017,
1950950,"@Delta This has happened so many times, it is like I’m getting punished for loyalty.","This has happened so many times, it is like I’m getting punished for loyalty.",Sun Oct 29 13:40:26 +0000 2017,1950949
2433803,@Delta Thanks.  Just got a seat assignment. Hoping all goes well 🙏🏾,Thanks. Just got a seat assignment. Hoping all goes well 🙏🏾,Sun Oct 29 13:38:36 +0000 2017,1950840
2433962,@VirginAtlantic I have also already paid for seats via Delta,I have also already paid for seats via Delta,Sun Oct 29 13:24:36 +0000 2017,2433961
2433963,"@VirginAtlantic I paid for x leg seats on VA flight, however my flight has been changed to delta. Will I receive a refund?","I paid for x leg seats on VA flight, however my flight has been changed to delta. Will I receive a refund?",Sun Oct 29 12:49:51 +0000 2017,
2434029,@Delta No problem. Sending now.,No problem. Sending now.,Sun Oct 08 21:58:19 +0000 2017,825767
2434497,"Make yourself at home, buddy! @Delta #entitled #passenger #smellysocks https://t.co/vDOmtyYcYE","Make yourself at home, buddy! #entitled #passenger #smellysocks",Sun Oct 29 13:16:43 +0000 2017,
2434508,Just followed @Delta as organising all details for @11115 and I’m flying with them on Friday AM #excited,Just followed as organising all details for and I’m flying with them on Friday AM #excited,Sun Oct 29 13:15:29 +0000 2017,
2434753,@Delta Delayed 2 hours. This after @delta cancelled our original flight... https://t.co/CTCNtD88Qu,Delayed 2 hours. This after cancelled our original flight...,Sun Oct 29 13:55:45 +0000 2017,2434754
2434754,2 of my last 3 trips on @Delta have been delayed due to being short flight attendants #2hoursearly,2 of my last 3 trips on have been delayed due to being short flight attendants #2hoursearly,Sun Oct 29 13:20:22 +0000 2017,
2434756,@Delta reboots me on a flight that arrives after my connection has finished boarding. What a joke.,reboots me on a flight that arrives after my connection has finished boarding. What a joke.,Sun Oct 29 13:21:03 +0000 2017,
2435818,@Delta #DL2 squawking 7700 general emergency &amp; returning to Heathrow https://t.co/lD6d2mGpIQ,#DL2 squawking 7700 general emergency & returning to Heathrow,Sun Oct 29 13:38:47 +0000 2017,
2435820,Landed at #ATL @122828 @122828 @Delta #DL1955 ⚜️🛬,Landed at #ATL #DL1955 ⚜️🛬,Sun Oct 29 14:27:27 +0000 2017,
2435821,"@Delta The last think I want to do after traveling for 20 hours is deal with baggage personnel, just because you can't treat my items with respect","The last think I want to do after traveling for 20 hours is deal with baggage personnel, just because you can't treat my items with respect",Sun Oct 29 16:51:02 +0000 2017,1952936
2436125,@Delta @698936 Thanks for the update. Hope everyone is ok.,Thanks for the update. Hope everyone is ok.,Sun Oct 29 16:53:10 +0000 2017,2436124
2436126,What’s up with @Delta flight 2 to JFK?  Turned around.,What’s up with flight 2 to JFK? Turned around.,Sun Oct 29 13:39:40 +0000 2017,
2436503,Our @delta gate agent as we board a flight from MSP to PHX: “I am jealous of all of you!!” ❄️✈️🌞,Our gate agent as we board a flight from MSP to PHX: “I am jealous of all of you!!” ❄️✈️🌞,Sun Oct 29 13:48:46 +0000 2017,
2436505,"@Delta No, after a lot of inconvenience on my part, I am set. Just pass on an option not to fly to those weather curtailed airports would be great","No, after a lot of inconvenience on my part, I am set. Just pass on an option not to fly to those weather curtailed airports would be great",Sun Oct 29 15:11:15 +0000 2017,2436504
2436506,@Delta are you ever going to fly somewhere else besides LGA or JFK from BGR? Cancelled and late flights makes it a 3rd world country here,are you ever going to fly somewhere else besides LGA or JFK from BGR? Cancelled and late flights makes it a 3rd world country here,Sun Oct 29 14:58:41 +0000 2017,
2436509,"@Delta upgraded me to Sky+ at the gate then bumped me back to economy last minute. Way to break my heart, Delta.","upgraded me to Sky+ at the gate then bumped me back to economy last minute. Way to break my heart, Delta.",Sun Oct 29 13:46:51 +0000 2017,
2436511,Made it on to my flights. Thanks to all the very helpful people of @Delta at the @122828,Made it on to my flights. Thanks to all the very helpful people of at the,Sun Oct 29 13:44:14 +0000 2017,
2436513,Shoutout to @115911 for the free in flight WiFi on @Delta 👌🏽💪🏼,Shoutout to for the free in flight WiFi on 👌🏽💪🏼,Sun Oct 29 13:42:46 +0000 2017,
2436977,Alô @Delta Internet! Bora funcionar?,Alô Internet! Bora funcionar?,Sun Oct 29 13:45:02 +0000 2017,
2436979,@Delta 2hrs delayed because your flight attendant overslept #YoureTheWorst #FAIL #fullflightjustsittinghere #wasteoftime #getittogether,2hrs delayed because your flight attendant overslept #YoureTheWorst #FAIL #fullflightjustsittinghere #wasteoftime #getittogether,Sun Oct 29 13:52:25 +0000 2017,
2436984,@AmericanAir At least when upgrade on delta u get a decent size seat. I’m only 5 10 168 &amp;it’s tight. AA is profitable bring back normal sized seating,At least when upgrade on delta u get a decent size seat. I’m only 5 10 168 &it’s tight. AA is profitable bring back normal sized seating,Sun Oct 29 15:31:01 +0000 2017,2436982
2436987,"""Well then fly Delta if you don't like it."" Stellar customer service from @AmericanAir gate agent.","""Well then fly Delta if you don't like it."" Stellar customer service from gate agent.",Sun Oct 29 15:24:57 +0000 2017,
2437133,@AlaskaAir The Delta flight out of YYC left and landed without issue yet we are still here. #frustated,The Delta flight out of YYC left and landed without issue yet we are still here. #frustated,Sun Oct 29 15:46:41 +0000 2017,2437132
2437397,Congrats to Captain Chuck Lavelle Jr who is piloting his last flight this morning. Cheers! @Delta #happyretierment #PlatinumMedallion,Congrats to Captain Chuck Lavelle Jr who is piloting his last flight this morning. Cheers! #happyretierment #PlatinumMedallion,Sun Oct 29 15:31:24 +0000 2017,
2437399,Thanks @JetBlue! Everyone’s flights are fine but mine. I’d be on my way home if I booked @Delta !,Thanks ! Everyone’s flights are fine but mine. I’d be on my way home if I booked !,Sun Oct 29 14:04:18 +0000 2017,
2437401,"@Delta Thanks, here’s hoping that the earlier flight you’ve got me on departs before the original one 👍","Thanks, here’s hoping that the earlier flight you’ve got me on departs before the original one 👍",Sun Oct 29 15:31:52 +0000 2017,2437400
2437402,@Delta Well at least they moved me to an earlier flight which is also delayed. So might only be looking at a 1hr delay if this works out.,Well at least they moved me to an earlier flight which is also delayed. So might only be looking at a 1hr delay if this works out.,Sun Oct 29 14:24:47 +0000 2017,2437404
2437404,"Flight delayed 2 hours, ugh @Delta","Flight delayed 2 hours, ugh",Sun Oct 29 14:02:13 +0000 2017,
2437918,"@Delta somewhere between the dunkin’ donuts in Atlanta’s B terminal and i realized it was missing after getting off my flight to ROC, NY","somewhere between the dunkin’ donuts in Atlanta’s B terminal and i realized it was missing after getting off my flight to ROC, NY",Sun Oct 29 16:08:23 +0000 2017,2437917
2437919,"@Delta my 30 hour trip home for a family wedding turned into 18 hours and a whole lots of headaches, get it together","my 30 hour trip home for a family wedding turned into 18 hours and a whole lots of headaches, get it together",Sun Oct 29 15:26:57 +0000 2017,
2437921,My thanks to Nathan at gate B5A in @136176 for the unprompted upgrade to @Delta comfort. A tall guy on a long flight just got happier,My thanks to Nathan at gate B5A in for the unprompted upgrade to comfort. A tall guy on a long flight just got happier,Sun Oct 29 14:19:50 +0000 2017,
2437923,Cleaning out iphone wallet boarding passes. Hey @delta I see you. https://t.co/TxVwslBjUV,Cleaning out iphone wallet boarding passes. Hey I see you.,Sun Oct 29 14:20:03 +0000 2017,
2437925,@Delta CAN I CHECK IN MY BAGGAGE WITH COMPUTER INSIDE?,CAN I CHECK IN MY BAGGAGE WITH COMPUTER INSIDE?,Sun Oct 29 14:16:45 +0000 2017,
2437927,"That time when @delta cancelled my flight preemptively, twice, and I've been on hold for TWO HOURS","That time when cancelled my flight preemptively, twice, and I've been on hold for TWO HOURS",Sun Oct 29 14:13:56 +0000 2017,
2437929,"@Delta hi! With the travel advisory, I need to change my outgoing flight due to travel changes. Please help!","hi! With the travel advisory, I need to change my outgoing flight due to travel changes. Please help!",Sun Oct 29 14:09:45 +0000 2017,
2438877,@Delta No problems! Also kudos to @201432 for the upgrade. Next is hopefully for more flights and no more runs up to DIA for us Delta flyers. :),No problems! Also kudos to for the upgrade. Next is hopefully for more flights and no more runs up to DIA for us Delta flyers. :),Tue Nov 14 21:59:33 +0000 2017,2438878
2438879,@Delta Thank you for adding a better ticket counter at COS! Looks like you're making great branding at COS airport. Hopefully more flights soon? Maybe nonstop to MSP to DTW? :) Thanks for the upgrade!! https://t.co/9mLNGtVHCV,Thank you for adding a better ticket counter at COS! Looks like you're making great branding at COS airport. Hopefully more flights soon? Maybe nonstop to MSP to DTW? :) Thanks for the upgrade!!,Tue Nov 14 21:54:38 +0000 2017,
2438881,"@Delta There is a bad link on that page, under how do I register header.  I tried to clink the link https://t.co/ud76t6Tt0Z and I get an internal server error.  can you register me to bid in experiences please?","There is a bad link on that page, under how do I register header. I tried to clink the link and I get an internal server error. can you register me to bid in experiences please?",Tue Nov 14 22:05:13 +0000 2017,2438880
2438882,"@delta Im trying to bid on a skymiles experience package but when I hit bid now it just redirects back to general page.  The event info says auction is open, why cant I place a big?  Thanks","Im trying to bid on a skymiles experience package but when I hit bid now it just redirects back to general page. The event info says auction is open, why cant I place a big? Thanks",Tue Nov 14 21:34:41 +0000 2017,
2438885,@DELTA you flew me on Jet Airways from BLR to AMS and on Delta from AMS to DTW. What do I have to do to get credit for Jet Airways miles?,you flew me on Jet Airways from BLR to AMS and on Delta from AMS to DTW. What do I have to do to get credit for Jet Airways miles?,Tue Nov 14 21:30:28 +0000 2017,
2438887,@Delta going to be a tight connection when I land in MSP from CWA then heading to BOS!  Any help?!!!,going to be a tight connection when I land in MSP from CWA then heading to BOS! Any help?!!!,Tue Nov 14 21:38:23 +0000 2017,
2440081,"I got upgraded to middle ""comfort+"" seat, so called @Delta to get my economy window seat back, no luck, BUT they ""made a note""...  let's see","I got upgraded to middle ""comfort+"" seat, so called to get my economy window seat back, no luck, BUT they ""made a note""... let's see",Tue Nov 14 22:32:53 +0000 2017,
2440084,@Delta I am on flight DL4945. There are empty Comfort+ seats. I was also next for upgrade. Do not appreciate the main cabin seat...,I am on flight DL4945. There are empty Comfort+ seats. I was also next for upgrade. Do not appreciate the main cabin seat...,Tue Nov 14 22:03:12 +0000 2017,
2440086,"So @116462 on @delta has to be the biggest fraud out there.  I pay, then get kicked off over and over.  Five times just while I typed this tweet.","So on has to be the biggest fraud out there. I pay, then get kicked off over and over. Five times just while I typed this tweet.",Tue Nov 14 21:35:15 +0000 2017,
2440088,"‘DM @Delta It was a couple years ago when I️ got my KTN
Phillip W F",‘DM It was a couple years ago when I️ got my KTN Phillip W F,Tue Nov 14 22:03:25 +0000 2017,
2411051,"@Delta @692761 Come on, Delta: update your app and website!  DL 3905 from MCO JUST now boarding.  App says 4:27","Come on, Delta: update your app and website! DL 3905 from MCO JUST now boarding. App says 4:27",Tue Nov 14 22:02:40 +0000 2017,2411042
2440091,"Spent the morning with my friends @delta to deliver me to Green Bay, WI. Just as the airport… https://t.co/K5P8erCGdG","Spent the morning with my friends to deliver me to Green Bay, WI. Just as the airport…",Tue Nov 14 22:02:15 +0000 2017,
2440093,Thank you @Delta for the free in-flight messaging. https://t.co/dTbcEjM50f,Thank you for the free in-flight messaging.,Tue Nov 14 21:53:49 +0000 2017,
2440095,All these regional jets being laid to rest.  Thank you @Delta. I hope @116450 @5119 do the same.  😂🤷🏾‍♂️ https://t.co/RSVGWeU3g0,All these regional jets being laid to rest. Thank you . I hope do the same. 😂🤷🏾‍♂️,Tue Nov 14 21:52:55 +0000 2017,
2440097,"@Delta I'm confused by your boarding system. I'm in zone 1, my husband in zone 3. We're seated right next to each other. I can board but he can't. This makes sense how??","I'm confused by your boarding system. I'm in zone 1, my husband in zone 3. We're seated right next to each other. I can board but he can't. This makes sense how??",Tue Nov 14 21:48:45 +0000 2017,
2440099,@122828 what’s your problem today!? Not one smile from @Delta staff @120943 personnel or any other worker. What happened to #SouthernHospitality Y’all are bring me down!,what’s your problem today!? Not one smile from staff personnel or any other worker. What happened to #SouthernHospitality Y’all are bring me down!,Tue Nov 14 21:47:02 +0000 2017,
2440101,"@Delta It was this past weekend, they made an announcement it was ""in-op"" for the flight and that was it.","It was this past weekend, they made an announcement it was ""in-op"" for the flight and that was it.",Tue Nov 14 22:49:00 +0000 2017,2440100
2440102,"@Delta anything you can do (i.e., miles) to compensate for having non-working wi-fi and IFE? As much fun as it is to chat with inebriated strangers sitting next to you, I was expecting to have connectivity to work on some things in-flight. TIA","anything you can do (i.e., miles) to compensate for having non-working wi-fi and IFE? As much fun as it is to chat with inebriated strangers sitting next to you, I was expecting to have connectivity to work on some things in-flight. TIA",Tue Nov 14 21:41:19 +0000 2017,
2440272,@delta flights from NY to florida should be airbus aircraft or better.,flights from NY to florida should be airbus aircraft or better.,Sun Oct 29 14:44:39 +0000 2017,
2440274,"@Delta The flight that I'm supposed to take originally is 3564, which got delayed to a departure at 2:53pm https://t.co/xiKc0wlYQ1","The flight that I'm supposed to take originally is 3564, which got delayed to a departure at 2:53pm",Sun Oct 29 14:48:21 +0000 2017,
2440276,@Delta @Delta has never let me down!,has never let me down!,Sun Oct 29 16:10:51 +0000 2017,2440275
2440277,@Delta only from here on out. @SouthwestAir lost a customer today.,only from here on out. lost a customer today.,Sun Oct 29 14:30:30 +0000 2017,
2440280,Never fails: @Delta 2-hour flight delay notification comes 30 seconds after cab pulls away from hotel to go to airport (pre-7am).,Never fails: 2-hour flight delay notification comes 30 seconds after cab pulls away from hotel to go to airport (pre-7am).,Sun Oct 29 14:23:42 +0000 2017,
